store,item,mean_sales,sales_std,total_sales,cv
8,8,94.46111719605696,25.4148024963656,172486,0.26897672980330145
3,10,83.38773274917854,22.43318829554403,152266,0.26894896889270514
4,38,84.57447973713035,22.751238060615993,154433,0.26893464170078485
8,50,80.97207009857613,21.771158193403636,147855,0.26879880823300895
9,22,84.86308871851041,22.803625909468288,154960,0.26863718079678606
9,36,81.44797371303396,21.88164374260337,148724,0.268584351912201
10,36,86.62650602409639,23.26449793502978,158180,0.268487415522661
9,11,73.16867469879519,19.632431208949164,133606,0.2682439548195284
10,45,90.69058050383352,24.329137815403847,165601,0.26819185521885003
10,10,82.23220153340635,22.046893317626733,150156,0.268031928405658
8,11,85.4972617743702,22.89306273230243,156118,0.26769036530207646
2,25,103.42606790799562,27.691475560575665,188856,0.26766841794634
4,28,92.552573932092,24.77253730101431,169001,0.2675857843842183
1,13,76.1593647316539,20.374851875929718,139067,0.26745590761542326
3,33,79.12924424972618,21.167039489347523,144490,0.2674263211184423
3,15,100.42332968236583,26.84261349539768,183373,0.2672213962678082
3,13,96.21467688937568,25.708032396050186,175688,0.26712132518241244
4,13,88.60460021905806,23.66821487279393,161792,0.2670485847855194
4,18,88.50164293537787,23.637334006675143,161604,0.2670104181247578
9,13,88.51150054764513,23.628659849747464,161622,0.2668827074145593
8,12,85.64403066812706,22.856006913255527,156386,0.2667990680437942
8,45,98.94140197152245,26.390458321464607,180667,0.26665511609072523
3,22,91.84556407447974,24.49177048332101,167710,0.26658950176043983
10,25,90.49507119386638,24.130495179572378,165244,0.2665768033815959
8,22,98.91456736035049,26.362475121373723,180618,0.2664446319243558
2,14,75.35980284775465,20.077174520540325,137607,0.2663445952057237
3,45,91.85104052573932,24.468570648929287,167720,0.2663210949448482
3,35,74.62322015334064,19.878573519912717,136262,0.2663129456446214
10,22,90.53121577217962,24.116097286445555,165310,0.26631137828970597
8,38,98.94797371303396,26.35242763897201,180679,0.26625316085697215
4,25,85.02245345016429,22.64351586293122,155251,0.2662510171095837
4,33,73.37842278203723,19.53755091643753,133989,0.2661845215662096
8,10,89.81818181818181,23.903523398950767,164008,0.26605946251405604
2,24,84.78258488499452,22.555607828050007,154813,0.26596771941389774
3,18,96.0909090909091,25.547237033577858,175462,0.26579247617982754
3,50,74.95837897042716,19.909890662500903,136874,0.2655398690845432
10,38,90.1013143483023,23.92502280207404,164525,0.2654619509918536
8,36,94.3658269441402,25.047654609271856,172312,0.2653587200781307
10,29,78.23767798466594,20.75335718350436,142862,0.26518774843844906
2,8,99.09036144578313,26.278863743512723,180939,0.265128380085848
2,10,94.09748083242059,24.927276674708015,171822,0.26483652770192007
8,18,103.82037239868565,27.502478913396004,189576,0.2648319057960336
10,28,98.76615553121577,26.15116381717615,180347,0.26470608192856004
2,45,103.38116100766703,27.366740257019277,188774,0.2646444026469098
10,13,94.68455640744797,25.040551270691005,172894,0.264390462537797
2,18,108.1171960569551,28.581274836103475,197422,0.2642821734974903
9,15,93.13745892661555,24.610616907203017,170069,0.26416736429862037
8,25,99.24479737130339,26.217170736198284,181221,0.2640943565244934
4,22,84.6341730558598,22.34292665002486,154542,0.26392185341008967
2,13,107.90306681270536,28.47970527423545,197031,0.2638655847454782
2,15,112.578860898138,29.676051356715117,205569,0.2635301515288487
2,29,88.973713033954,23.452998619221862,162466,0.26352250546858824
4,15,92.6538882803943,24.40032851107405,169186,0.26327709163978136
3,25,91.8395399780942,24.18567429725542,167699,0.2632749555664639
8,28,107.8132530120482,28.37897465278865,196867,0.26315134728234113
2,36,98.77053669222344,25.99461329735309,180355,0.2631097823423401
10,18,94.71960569550932,24.888160117538227,172958,0.26268420420197025
2,22,103.00985761226725,27.062057779618048,188096,0.2626413354012568
10,15,98.99069003285871,25.993917536482538,180757,0.26251760475628194
8,13,103.81982475355969,27.25720940041439,189575,0.2624714962101314
2,38,103.24917853231106,27.084663038841015,188533,0.26225143886109303
2,28,112.63800657174151,29.52652601087096,205677,0.26206465093828724
3,28,100.1434830230011,26.21979182856215,182862,0.26175054515238794
8,15,108.04764512595838,28.265442910817473,197295,0.26153001392958886
