date,observed,trend,seasonal,residual
2014-01-07,15664.0,23408.17260273972,-8324.022404007594,579.8498012678738
2014-01-08,15682.0,23417.490410958897,-7138.967279147578,-596.5231318113192
2014-01-09,16975.0,23434.358904109584,-6172.632702232768,-286.72620187681605
2014-01-10,17957.0,23450.227397260267,-6881.908536276858,1388.6811390165913
2014-01-11,18925.0,23467.813698630132,-7173.53121963602,2630.7175210058876
2014-01-12,19973.0,23485.095890410954,-7753.2492454609355,4241.153355049982
2014-01-13,13408.0,23463.547945205475,-8143.702613751605,-1911.8453314538701
2014-01-14,15738.0,23484.63835616438,-8235.742283412137,489.10392724775556
2014-01-15,15590.0,23494.45479452055,-7226.551816086367,-677.9029784341819
2014-01-16,17015.0,23511.243835616442,-6266.387102185255,-229.85673343118742
2014-01-17,17888.0,23529.194520547942,-6962.388963626606,1321.1944430786634
2014-01-18,18964.0,23545.83561643835,-7347.782605889876,2765.946989451525
2014-01-19,20093.0,23564.63835616438,-7769.732960481912,4298.094604317531
2014-01-20,13520.0,23543.986301369856,-8190.103041101346,-1833.8832602685097
2014-01-21,15484.0,23564.093150684927,-8463.753121720782,383.65997103585505
2014-01-22,15725.0,23573.917808219176,-7214.894709189533,-634.0230990296423
2014-01-23,16746.0,23589.287671232876,-6324.712461041846,-518.5752101910302
2014-01-24,18260.0,23606.882191780824,-7008.324185496897,1661.4419937160737
2014-01-25,19179.0,23625.1698630137,-7252.561115431398,2806.3912524176985
2014-01-26,20232.0,23643.353424657533,-7800.286812489188,4388.933387831656
2014-01-27,13469.0,23621.726027397257,-8219.61853694424,-1933.1074904530178
2014-01-28,15725.0,23642.641095890413,-8404.618754549976,486.97765865956353
2014-01-29,15664.0,23653.156164383563,-7432.035410511877,-557.1207538716862
2014-01-30,16899.0,23670.008219178086,-6379.479463734051,-391.5287554440347
2014-01-31,18073.0,23685.32328767124,-7014.547626545269,1402.2243388740299
2014-02-01,21074.0,23701.043835616445,-5782.568666068813,3155.5248304523684
2014-02-02,22709.0,23715.783561643842,-5867.888335729343,4861.104774085501
2014-02-03,15055.0,23696.726027397264,-6406.136772513162,-2235.589254884102
2014-02-04,17488.0,23714.38356164384,-6668.349044913421,441.96548326957964
2014-02-05,17763.0,23724.0191780822,-5341.611728272581,-619.4074498096179
2014-02-06,18836.0,23738.939726027405,-4338.758247248182,-564.1814787792237
2014-02-07,19780.0,23753.934246575354,-5165.726136086796,1191.7918895114417
2014-02-08,21400.0,23769.91506849316,-5336.566353692532,2966.651285199373
2014-02-09,22544.0,23787.167123287676,-5940.859174037993,4697.692050750317
2014-02-10,14817.0,23768.34794520548,-6507.487884794415,-2443.860060411067
2014-02-11,17457.0,23786.19178082192,-6627.307828427547,298.1160476056284
2014-02-12,17386.0,23795.42191780822,-5368.5118816497215,-1040.9100361584988
2014-02-13,18565.0,23810.07671232877,-4365.41730473491,-879.6594075938592
2014-02-14,19992.0,23824.550684931506,-5113.505193573522,1280.9545086420158
2014-02-15,21063.0,23839.72054794521,-5503.159109809398,2726.438561864188
2014-02-16,22409.0,23856.178082191782,-6030.831108237051,4583.653026045269
2014-02-17,14814.0,23837.767123287667,-6520.872969678404,-2502.8941536092634
2014-02-18,17407.0,23856.13150684931,-6787.706611941673,338.57510509236363
2014-02-19,17556.0,23865.021917808215,-5338.87998023234,-970.1419375758751
2014-02-20,18755.0,23879.33972602739,-4420.270882769584,-704.0688432578045
2014-02-21,19872.0,23893.008219178075,-5173.902333252033,1152.894114073958
2014-02-22,21066.0,23909.09589041095,-5494.25268784407,2651.15679743312
2014-02-23,22515.0,23924.906849315066,-6080.137289011453,4670.230439696386
2014-02-24,15126.0,23906.643835616436,-6545.019698398011,-2235.624137218425
2014-02-25,17419.0,23925.48219178082,-6774.800737921556,268.31854614073745
2014-02-26,17682.0,23934.33698630137,-5418.484243198526,-833.8527431028424
2014-02-27,18602.0,23947.97534246575,-4450.879529297413,-895.0958131683374
2014-02-28,19965.0,23963.657534246573,-5228.870979779863,1230.2134455332898
2014-03-01,25245.0,23978.791780821917,-3098.4996905362837,4364.707909714367
2014-03-02,26956.0,23995.583561643834,-2262.722373895445,5223.138812251611
2014-03-03,17983.0,23977.57260273972,-2867.7050572546045,-3126.867545485117
2014-03-04,21160.0,23993.37808219178,-2984.4718502028063,151.09376801102735
2014-03-05,21097.0,24001.575342465752,-1587.5411089044328,-1317.0342335613195
2014-03-06,22364.0,24015.523287671233,-227.09529911290844,-1424.4279885583242
2014-03-07,24118.0,24030.024657534246,-1195.2511331569995,1283.2264756227532
2014-03-08,25273.0,24043.865753424656,-1765.505049392873,2994.639295968217
2014-03-09,26992.0,24059.45205479452,-2276.690472478063,5209.238417683542
2014-03-10,17878.0,24042.12602739726,-2965.8326078920177,-3198.2934195052408
2014-03-11,20909.0,24059.539726027397,-3206.9862501552902,56.446524127893554
2014-03-12,20798.0,24067.77808219178,-1620.926741733627,-1648.8513404581533
2014-03-13,22427.0,24080.62191780822,-249.78065796950136,-1403.8412598387197
2014-03-14,24076.0,24094.243835616442,-1257.5375879040055,1239.2937522875634
2014-03-15,25687.0,24109.358904109595,-1592.5832849617962,3170.2243808522016
2014-03-16,26959.0,24125.07123287672,-2338.915009416849,5172.84377654013
2014-03-17,17885.0,24108.260273972606,-2995.9968708582023,-3227.263403114404
2014-03-18,20876.0,24124.74794520548,-3213.678184354348,-35.06976085113138
2014-03-19,20864.0,24134.54246575343,-1685.1090868915928,-1585.4333788618385
2014-03-20,22165.0,24147.96164383562,-388.1038250452748,-1594.8578187903458
2014-03-21,23846.0,24161.915068493152,-1342.2656864866267,1026.3506179934748
2014-03-22,25458.0,24177.093150684934,-1660.5623424485277,2941.4691917635937
2014-03-23,26990.0,24191.90684931507,-2322.3274915611128,5120.420642246043
2014-03-24,17895.0,24174.326027397263,-3015.2263393038343,-3264.0996880934285
2014-03-25,20666.0,24191.213698630138,-3336.6671048547764,-188.5465937753611
2014-03-26,21021.0,24199.424657534248,-1734.345678624896,-1444.0789789093517
2014-03-27,22387.0,24212.77260273973,-453.40726609364606,-1372.3653366460833
2014-03-28,23942.0,24226.432876712326,-1314.5357028774636,1030.1028261651375
2014-03-29,25452.0,24241.36438356164,-1722.379208154431,2933.014824592792
2014-03-30,26951.0,24257.41369863014,-2375.0972339793475,5068.68353534921
2014-03-31,17981.0,24239.794520547945,-2944.354437886455,-3314.4400826614897
2014-04-01,24103.0,24256.452054794518,-1538.2138335743812,1384.7617787798636
2014-04-02,24301.0,24264.75890410958,2222.4571816965954,-2186.216085806177
2014-04-03,26418.0,24277.73424657534,3681.6712106662003,-1541.4054572415394
2014-04-04,27696.0,24290.904109589035,2681.5361985399163,723.5596918710485
2014-04-05,29703.0,24304.841095890406,2044.6280357287003,3353.5308683808935
2014-04-06,31780.0,24318.83561643835,1395.1752153832354,6065.989168178414
2014-04-07,20951.0,24302.958904109582,680.9908881884588,-4032.9497922980413
2014-04-08,24539.0,24317.509589041092,327.24382126765306,-105.75341030874517
2014-04-09,24431.0,24326.391780821912,2279.2397680454774,-2174.6315488673895
2014-04-10,26201.0,24339.339726027396,3610.2795504397423,-1748.6192764671382
2014-04-11,27741.0,24351.00547945205,2708.14070269702,681.8538178509289
2014-04-12,29516.0,24364.27123287671,2092.7919919405986,3058.936775182693
2014-04-13,31455.0,24378.6,1301.994514060889,5774.405485939113
2014-04-14,20991.0,24362.378082191783,604.9756663181641,-3976.353748509947
2014-04-15,24536.0,24378.78356164384,189.4247637809215,-32.20832542476026
2014-04-16,24438.0,24386.58356164384,2169.1818064491567,-2117.7653680929984
2014-04-17,26447.0,24398.263013698634,3620.9410408982158,-1572.2040545968493
2014-04-18,27681.0,24411.063013698636,2655.6032890459037,614.3336972554598
2014-04-19,29683.0,24425.49863013699,2029.2956741798941,3228.2056956831157
2014-04-20,31447.0,24439.443835616443,1265.7190182179938,5741.837146165563
2014-04-21,20859.0,24423.569863013705,639.0377047218459,-4203.607567735551
2014-04-22,24655.0,24440.14246575343,358.1766651983013,-143.31913095173115
2014-04-23,24392.0,24448.82739726028,2137.5364475925653,-2194.3638448528454
2014-04-24,25999.0,24461.657534246584,3570.9411614936766,-2033.5986957402606
2014-04-25,27897.0,24474.89863013699,2482.2143685454753,939.8870013175333
2014-04-26,29580.0,24488.643835616444,2018.5231920356293,3072.8329723479274
2014-04-27,31587.0,24503.334246575345,1237.3333853887966,5846.332368035859
2014-04-28,20836.0,24487.31780821918,591.6701540844308,-4242.987962303611
2014-04-29,24516.0,24503.41369863014,305.05295017732465,-292.4666488074629
2014-04-30,24535.0,24511.578082191787,2153.1793079140525,-2129.7573901058395
2014-05-01,28151.0,24523.515068493158,4749.537994417906,-1122.0530629110635
2014-05-02,30139.0,24536.71506849316,4533.136680921758,1069.1482505850836
2014-05-03,31794.0,24551.649315068495,3927.7720797543766,3314.578605177129
2014-05-04,33676.0,24567.145205479454,3172.860081326723,5935.994713193823
2014-05-05,22378.0,24550.21095890411,2517.075206186742,-4689.286165090853
2014-05-06,26479.0,24566.747945205483,2222.140742005662,-309.8886872111452
2014-05-07,25984.0,24575.090410958906,4027.6550449478723,-2618.7454559067787
2014-05-08,27778.0,24589.74794520548,5556.846060218851,-2368.59400542433
2014-05-09,29749.0,24604.394520547943,4499.9044727501005,644.7010067019564
2014-05-10,31806.0,24618.410958904107,3945.7437071991594,3241.8453338967333
2014-05-11,33507.0,24632.961643835613,3044.24924301808,5829.789113146307
2014-05-12,22696.0,24615.23835616438,2420.5219021246726,-4339.760258289052
2014-05-13,26378.0,24632.16164383561,2064.8734653408546,-319.0351091764651
2014-05-14,26333.0,24641.235616438353,4070.9066723926503,-2379.142288831003
2014-05-15,28119.0,24655.109589041094,5489.751934238969,-2025.861523280063
2014-05-16,29776.0,24670.035616438352,4344.310072797616,761.6543107640318
2014-05-17,32158.0,24685.03287671233,4015.1241017672232,3457.8430215204485
2014-05-18,33673.0,24700.49589041096,3002.6175827916218,5969.88652679742
2014-05-19,22323.0,24683.049315068492,2389.1894199804065,-4749.238735048899
2014-05-20,26124.0,24699.778082191784,2119.914133881519,-695.6922160733029
2014-05-21,26264.0,24708.545205479455,4076.6711765497525,-2521.2163820292076
2014-05-22,27950.0,24721.26849315069,5500.276438396072,-2271.5449315467604
2014-05-23,29521.0,24735.30684931507,4303.823070105404,481.87008057952426
2014-05-24,31836.0,24749.780821917808,3813.311619622955,3272.9075584592374
2014-05-25,33514.0,24765.356164383564,2990.624278729546,5758.01955688689
2014-05-26,22496.0,24748.32602739726,2459.523787151209,-4711.849814548468
2014-05-27,26289.0,24765.4,2025.343295572871,-501.7432955728725
2014-05-28,26186.0,24774.92876712329,3911.2658176931604,-2500.194584816449
2014-05-29,28034.0,24788.005479452055,5560.162038443591,-2314.1675178956457
2014-05-30,30031.0,24802.950684931508,4375.427574262512,852.6217408059802
2014-05-31,31735.0,24817.589041095885,3609.05365802664,3308.3573008774747
2014-06-01,35900.0,24832.989041095887,4000.2808376811786,7066.730121222934
2014-06-02,23934.0,24821.013698630133,4179.6811680206465,-5066.69486665078
2014-06-03,27617.0,24833.002739726027,3648.707799729978,-864.7105394560053
2014-06-04,28218.0,24838.761643835613,5831.686212261227,-2452.44785609684
2014-06-05,29873.0,24848.101369863012,7500.201063148643,-2475.302433011655
2014-06-06,31662.0,24858.34520547945,6293.249064720989,510.4057297995605
2014-06-07,33478.0,24868.8,5772.624189581007,2836.5758104189936
2014-06-08,35783.0,24878.131506849317,4908.556574714996,5996.311918435687
2014-06-09,23951.0,24866.542465753424,4157.0511516298075,-5072.5936173832315
2014-06-10,28081.0,24879.457534246572,3764.762714845989,-563.2202490925615
2014-06-11,27903.0,24885.643835616436,5880.161401349844,-2862.80523696628
2014-06-12,29754.0,24895.12602739726,7453.120635798902,-2594.2466631961606
2014-06-13,31897.0,24904.873972602738,6280.487541480836,711.6384859164264
2014-06-14,34206.0,24915.85205479452,5807.150885518937,3482.997059686544
2014-06-15,36461.0,24927.175342465755,4978.5342295570335,6555.290427977212
2014-06-16,24053.0,24913.526027397264,4115.155381814309,-4975.681409211573
2014-06-17,28005.0,24925.66301369863,3641.4866710578885,-562.14968475652
2014-06-18,28032.0,24933.098630136985,5854.300152082289,-2755.398782219274
2014-06-19,30049.0,24943.04109589041,7357.919112558744,-2251.9602084491544
2014-06-20,32021.0,24953.654794520546,6290.715607281777,776.6295981976773
2014-06-21,34410.0,24963.98904109589,5729.564156799327,3716.4468021047824
2014-06-22,35673.0,24974.9095890411,4706.130514536055,5991.959896422844
2014-06-23,24196.0,24962.194520547946,4185.030022957717,-4951.224543505663
2014-06-24,27551.0,24974.41369863014,3644.3415861738986,-1067.7552848040368
2014-06-25,28036.0,24980.29863013699,5611.341916513368,-2555.6405466503575
2014-06-26,30294.0,24989.219178082192,7544.316493428179,-2239.535671510371
2014-06-27,32013.0,24999.260273972606,6374.0833991101135,639.6563269172802
2014-06-28,34048.0,25010.958904109593,5583.741811641365,3453.299284249042
2014-06-29,35998.0,25022.189041095895,4779.356936501382,6196.454022402723
2014-06-30,23745.0,25010.51780821918,4079.938088758658,-5345.455896977839
2014-07-01,29579.0,25022.706849315073,4472.023350604978,84.26980007994916
2014-07-02,29762.0,25028.717808219182,7750.0076308381595,-3016.7254390573416
2014-07-03,31782.0,25033.293150684938,9498.635576043638,-2749.9287267285763
2014-07-04,33961.0,25037.91232876713,8209.165641662232,713.92202957064
2014-07-05,36006.0,25043.534246575346,7498.630778240268,3463.834975184386
2014-07-06,38209.0,25048.78630136987,6553.5704353662495,6606.643263263881
2014-07-07,25578.0,25032.493150684935,5740.893654136066,-5195.3868048210015
2014-07-08,29800.0,25040.673972602744,5647.435503042871,-888.109475645615
2014-07-09,29318.0,25042.342465753427,7355.749406744195,-3080.091872497622
2014-07-10,31885.0,25047.83561643836,9413.369611815384,-2576.2052282537425
2014-07-11,33769.0,25052.879452054793,8243.756392229036,472.3641557161718
2014-07-12,36069.0,25058.3095890411,7609.092213738577,3401.5981972203244
2014-07-13,37848.0,25064.435616438357,6595.430774974147,6188.1336085874955
2014-07-14,25248.0,25047.983561643836,5791.006596483691,-5590.990158127527
2014-07-15,29718.0,25056.2301369863,5490.910637171316,-829.1407741576177
2014-07-16,29528.0,25058.43287671233,7555.306732653463,-3085.7396093657926
2014-07-17,31792.0,25063.92876712329,9371.048581560266,-2642.9773486835547
2014-07-18,34170.0,25067.9698630137,8224.677553754742,877.352583231559
2014-07-19,35808.0,25073.665753424662,7427.0128273190785,3307.321419256259
2014-07-20,38144.0,25079.312328767126,6719.129470746431,6345.558200486443
2014-07-21,25612.0,25063.079452054797,5830.6099497902205,-5281.6894018450175
2014-07-22,29399.0,25070.72054794521,5422.927689107983,-1094.6482370531921
2014-07-23,29268.0,25073.178082191786,7549.370359932594,-3354.548442124379
2014-07-24,31646.0,25078.397260273978,9316.88042801748,-2749.2776882914586
2014-07-25,34104.0,25083.805479452058,8150.850222129762,869.3442984181802
2014-07-26,36260.0,25088.079452054793,7497.547687474924,3674.372860470283
2014-07-27,38318.0,25093.649315068495,6653.336111724192,6571.014573207313
2014-07-28,25322.0,25076.764383561644,5716.469741452914,-5471.234125014557
2014-07-29,29621.0,25084.84383561644,5223.7633711816325,-687.6072067980731
2014-07-30,29711.0,25086.84931506849,7559.853713239123,-2935.7030283076147
2014-07-31,31775.0,25091.254794520544,9349.172548447295,-2665.4273429678396
2014-08-01,29642.0,25096.386301369857,5762.833849408897,-1217.220150778754
2014-08-02,31897.0,25101.391780821912,3565.9915887266575,3229.6166304514304
2014-08-03,33246.0,25107.750684931503,2729.4052184553775,5408.844096613119
2014-08-04,22345.0,25088.227397260267,1878.7196701019084,-4621.947067362175
2014-08-05,26079.0,25096.59452054794,1592.0111080498075,-609.6056285977477
2014-08-06,26257.0,25098.3506849315,3582.8247377785287,-2424.1754227100305
2014-08-07,27901.0,25103.24383561643,5120.080011342868,-2322.323846959299
2014-08-08,29827.0,25108.643835616433,4040.243230112684,678.1129342708832
2014-08-09,31695.0,25115.298630136982,3458.2053529920895,3121.4960168709285
2014-08-10,33779.0,25121.287671232873,2617.939530666015,6039.772798101112
2014-08-11,22391.0,25102.6904109589,1931.2852151892575,-4642.975626148159
2014-08-12,26083.0,25112.44931506849,1495.3793928631842,-524.8287079316744
2014-08-13,26014.0,25114.84109589041,3442.5557623179334,-2543.396858208343
2014-08-14,28076.0,25120.668493150682,5131.75898108775,-2176.4274742384323
2014-08-15,29659.0,25126.20547945205,3891.983569720582,640.810950827366
2014-08-16,31769.0,25131.81917808219,3416.294185750672,3220.886636167137
2014-08-17,33894.0,25137.88219178082,2708.261240136927,6047.856568082253
2014-08-18,22459.0,25118.97808219178,1918.0573356190737,-4578.035417810855
2014-08-19,26039.0,25128.42191780822,1522.9597324710833,-612.3816502793036
2014-08-20,26100.0,25130.504109589045,3551.4867868573365,-2581.990896446381
2014-08-21,27962.0,25136.578082191783,5240.453841243594,-2415.0319234353774
2014-08-22,29512.0,25142.298630136986,3856.9113065887536,512.7900632742608
2014-08-23,31607.0,25148.186301369864,3357.8739774133664,3100.9397212167696
2014-08-24,33539.0,25154.857534246577,2547.495278374963,5836.647187378459
2014-08-25,22324.0,25135.619178082194,1780.1741135831346,-4591.793291665328
2014-08-26,26317.0,25143.767123287675,1512.0934967365142,-338.86062002418885
2014-08-27,26085.0,25145.800000000007,3559.9772634515366,-2620.777263451543
2014-08-28,27809.0,25151.032876712332,5103.938838385738,-2445.9717150980696
2014-08-29,29959.0,25156.805479452054,3897.171646196652,905.0228743512939
2014-08-30,31719.0,25162.213698630134,3449.01596085688,3107.770340512986
2014-08-31,33611.0,25170.490410958904,2516.3084946951913,5924.2010943459045
2014-09-01,20772.0,25147.805479452054,853.3144531910356,-5229.11993264309
2014-09-02,24341.0,25158.44383561644,-267.1968485870933,-550.2469870293459
2014-09-03,24387.0,25160.334246575345,1483.4173290868332,-2256.751575662178
2014-09-04,26218.0,25167.016438356164,2853.5810958018565,-1802.5975341580206
2014-09-05,28026.0,25173.912328767125,1879.0851364894827,973.0025347433927
2014-09-06,29445.0,25181.06575342466,1263.9102730675197,3000.0239735078203
2014-09-07,31581.0,25188.950684931508,604.6751356729536,5787.374179395539
2014-09-08,20996.0,25165.89041095891,-114.93096062572398,-4054.9594503331855
2014-09-09,24486.0,25176.449315068498,-335.46089254083813,-354.9884225276594
2014-09-10,24514.0,25179.065753424664,1457.3352029413093,-2122.400956365973
2014-09-11,25909.0,25186.484931506857,2888.0348600672896,-2165.5197915741464
2014-09-12,27723.0,25193.764383561655,1642.064928152174,887.1706882861715
2014-09-13,29808.0,25200.230136986313,1302.448420894594,3305.3214421190933
2014-09-14,31629.0,25206.917808219187,618.5310917192063,5803.551100061607
2014-09-15,21119.0,25184.783561643842,-32.7161004698802,-4033.0674611739623
2014-09-16,24443.0,25195.526027397267,-382.7419227959533,-369.78410460131386
2014-09-17,24439.0,25198.109589041105,1345.2656795355067,-2104.375268576612
2014-09-18,26266.0,25204.443835616443,2878.2442407710773,-1816.6880763875201
2014-09-19,28130.0,25213.61643835617,1934.6781444724,981.7054171714301
2014-09-20,29770.0,25221.191780821922,1326.0304043381072,3222.7778148399702
2014-09-21,31388.0,25228.967123287675,652.6670477654592,5506.365828946866
2014-09-22,21022.0,25205.99726027398,-100.21082935513436,-4083.7864309188453
2014-09-23,24423.0,25216.93424657535,-446.7906242839472,-347.1436222914035
2014-09-24,24220.0,25219.734246575346,1273.246567088612,-2272.9808136639585
2014-09-25,26262.0,25225.753424657538,2816.8212927077434,-1780.5747173652812
2014-09-26,27575.0,25232.391780821923,1694.6047854501628,648.0034337279142
2014-09-27,29745.0,25239.095890410965,1200.477045315872,3305.4270642731635
2014-09-28,31266.0,25246.77534246576,455.8638257295239,5563.360831804715
2014-09-29,20932.0,25224.745205479456,-95.16309248695865,-4197.582112992497
2014-09-30,24289.0,25235.22739726028,-531.5593257719363,-414.6680714883453
2014-10-01,22672.0,25238.512328767127,196.13320806637606,-2762.645536833503
2014-10-02,24589.0,25247.115068493153,660.8893035485231,-1319.0043720416757
2014-10-03,25866.0,25255.350684931505,-281.9184365857694,892.567751654264
2014-10-04,27581.0,25263.93424657534,-702.3661767200629,3019.431930144723
2014-10-05,29000.0,25272.213698630138,-1468.5454237036715,5196.3317250735345
2014-10-06,19523.0,25245.07671232877,-2116.9575473996065,-3605.119164929163
2014-10-07,22345.0,25257.687671232878,-2482.303369725679,-430.3843015071984
2014-10-08,22866.0,25258.986301369863,-770.6617947914793,-1622.324506578384
2014-10-09,24245.0,25267.471232876713,594.2406020605293,-1616.7118349372422
2014-10-10,25736.0,25275.142465753426,-320.03234355321433,780.8898777997881
2014-10-11,27251.0,25284.145205479454,-926.9803576601098,2893.835152180656
2014-10-12,29066.0,25293.61369863014,-1424.6220703971421,5197.008371767003
2014-10-13,19517.0,25266.852054794523,-2092.4155639560927,-3657.43649083843
2014-10-14,22779.0,25278.60547945206,-2485.94878354244,-13.656695909620339
2014-10-15,22462.0,25280.09041095891,-784.2452908000206,-2033.8451201588896
2014-10-16,23929.0,25288.41643835617,553.203955367058,-1912.6203937232272
2014-10-17,25753.0,25296.57260273973,-307.00488065764466,763.432277917916
2014-10-18,27647.0,25305.94794520548,-812.0581002439922,3153.110155038512
2014-10-19,29173.0,25315.07123287671,-1527.3288540769138,5385.257621200202
2014-10-20,19415.0,25288.347945205478,-2069.893306539973,-3803.454638665505
2014-10-21,22814.0,25300.35890410959,-2368.411731605774,-117.947172503817
2014-10-22,22864.0,25302.56164383562,-669.1022114660936,-1769.4594323695255
2014-10-23,24325.0,25310.77808219178,629.7371716872851,-1615.5152538790655
2014-10-24,25959.0,25319.04109589041,-357.8831711867325,997.8420752963222
2014-10-25,27547.0,25327.09589041096,-850.5533770744518,3070.4574866634907
2014-10-26,29107.0,25336.369863013697,-1538.572076112852,5309.202213099155
2014-10-27,19401.0,25309.534246575342,-2297.978172411529,-3610.556074163813
2014-10-28,22657.0,25322.1397260274,-2466.962898847192,-198.17682718020706
2014-10-29,22680.0,25324.49315068493,-851.8352965157308,-1792.6578541692008
2014-10-30,24211.0,25332.63287671233,577.4106619801129,-1699.0435386924432
2014-10-31,25903.0,25341.172602739727,-486.792146647329,1048.6195439076018
2014-11-01,29728.0,25349.15616438356,334.0247707526262,4044.8190648638147
2014-11-02,31225.0,25357.205479452055,219.6241539060055,5648.170366641939
2014-11-03,21085.0,25328.92876712329,-154.65701088582097,-4089.271756237468
2014-11-04,24251.0,25342.293150684935,-698.2861208831276,-393.0070298018069
2014-11-05,24300.0,25344.747945205483,1173.7406595305254,-2218.4886047360087
2014-11-06,26394.0,25353.60273972603,2652.2600426839035,-1611.862782409933
2014-11-07,27867.0,25363.016438356168,1516.5553162482427,987.4282453955896
2014-11-08,29582.0,25372.202739726028,1047.2494939221708,3162.5477663518013
2014-11-09,31175.0,25381.13698630137,193.9086031029456,5599.954410595683
2014-11-10,20722.0,25353.158904109587,-410.5731096340834,-4220.5857944755035
2014-11-11,24552.0,25365.64931506849,-613.1419456587889,-200.50736940970205
2014-11-12,24561.0,25368.021917808222,1076.969766261713,-1883.9916840699354
2014-11-13,26238.0,25376.82191780822,2607.228875442489,-1746.0507932507107
2014-11-14,28003.0,25385.31780821918,1595.7137380479228,1021.9684537328965
2014-11-15,29736.0,25394.742465753425,1044.0588746259598,3297.198659620615
2014-11-16,31354.0,25403.35068493151,250.2105865464608,5700.43872852203
2014-11-17,20880.0,25375.230136986305,-370.43331797139285,-4124.796819014912
2014-11-18,24357.0,25389.44657534247,-737.1544827632209,-295.29209257924924
2014-11-19,24476.0,25393.419178082197,1063.8438044997467,-1981.2629825819433
2014-11-20,26057.0,25402.08767123288,2494.4377082010706,-1839.5253794339496
2014-11-21,27690.0,25410.38082191781,1444.5565434092434,835.0626346729466
2014-11-22,29744.0,25420.28219178082,1041.6972964256374,3282.020511793541
2014-11-23,31505.0,25429.290410958907,93.31311793518003,5982.3964711059125
2014-11-24,21103.0,25401.67397260274,-321.7176358977416,-3976.956336704999
2014-11-25,24492.0,25415.479452054795,-778.8749650731294,-144.60448698166545
2014-11-26,24623.0,25418.35890410959,1129.5156509569617,-1924.8745550665528
2014-11-27,26079.0,25426.701369863014,2554.9687327404777,-1902.670102603492
2014-11-28,28029.0,25435.86575342466,1383.7303076746778,1209.4039389006628
2014-11-29,29651.0,25444.202739726028,953.6666771294255,3253.1305831445466
2014-11-30,31324.0,25453.249315068493,154.1301698718457,5716.620515059662
2014-12-01,14986.0,25423.12328767123,-4738.801405878884,-5698.321881792347
2014-12-02,17517.0,25437.715068493148,-8182.623940533724,261.90887204057617
2014-12-03,17328.0,25441.80821917808,-7111.575790257057,-1002.2324289210246
2014-12-04,18689.0,25450.561643835616,-5936.515585185871,-825.0460586497447
2014-12-05,19966.0,25460.090410958903,-6701.264695183176,1207.174284224273
2014-12-06,21245.0,25470.095890410958,-7028.173257235278,2803.07736682432
2014-12-07,22015.0,25481.191780821915,-7749.2538740819,4283.062093259985
2014-12-08,15057.0,25451.39452054794,-8116.643532024408,-2277.7509885235313
2014-12-09,17656.0,25465.9506849315,-8211.104422843633,401.1537379121328
2014-12-10,17429.0,25468.621917808217,-7053.979560238198,-985.6423575700192
2014-12-11,18691.0,25478.210958904107,-5914.74017708482,-872.4707818192865
2014-12-12,19874.0,25487.961643835613,-6739.273944616376,1125.3123007807626
2014-12-13,21291.0,25498.09863013698,-7145.1836025588855,2938.0849724219042
2014-12-14,22468.0,25507.9506849315,-7581.064219405506,4541.113534474006
2014-12-15,14756.0,25476.05479452054,-8016.498808854868,-2703.555985665672
2014-12-16,17518.0,25490.282191780818,-8210.83148049601,238.54928871519223
2014-12-17,17689.0,25493.293150684927,-7062.424974054959,-741.8681766299678
2014-12-18,18733.0,25501.939726027394,-6004.090796381033,-764.8489296463613
2014-12-19,20006.0,25510.575342465752,-6850.302372131763,1345.7270296660108
2014-12-20,20945.0,25519.6602739726,-7195.454221855095,2620.7939478824946
2014-12-21,22497.0,25527.936986301367,-7608.898126372949,4577.961140071582
2014-12-22,15052.0,25498.073972602735,-8130.03572952094,-2316.0382430817954
2014-12-23,17498.0,25511.687671232874,-8304.71908609359,291.0314148607158
2014-12-24,17274.0,25516.079452054793,-7162.203538556649,-1079.8759134981447
2014-12-25,18607.0,25524.331506849314,-6001.465525266283,-915.8659815830306
2014-12-26,19879.0,25532.88219178082,-6829.929703756739,1176.0475119759194
2014-12-27,21317.0,25541.75342465753,-7203.572512384181,2978.8190877266507
2014-12-28,22532.0,25550.96438356164,-7796.685457997926,4777.721074436286
2014-12-29,14888.0,25521.035616438352,-8272.905800871944,-2360.129815566408
2014-12-30,17407.0,25536.378082191775,-8412.158472513087,282.78039032131164
2014-12-31,17238.0,25539.45753424657,-7272.910322236421,-1028.5472120101476
2015-01-01,17226.0,25548.695890410952,-6410.652378712927,-1912.0435116980252
2015-01-02,18719.0,25558.87671232876,-6173.988439266583,-665.888273062179
2015-01-03,19798.0,25569.328767123283,-6917.886191118894,1146.5574239956113
2015-01-04,21101.0,25579.55890410959,-7103.519833382166,2624.960929272578
2015-01-05,14235.0,25547.53150684931,-7675.558407152285,-3636.9730996970256
2015-01-06,16424.0,25562.156164383563,-8106.404104210078,-1031.752060173485
2015-01-07,16273.0,25565.991780821918,-8324.022404007594,-968.9693768143243
2015-01-08,17687.0,25575.97808219178,-7138.967279147578,-750.0108030442034
2015-01-09,18816.0,25585.657534246577,-6172.632702232768,-597.0248320138089
2015-01-10,19939.0,25596.26301369863,-6881.908536276858,1224.6455225782283
2015-01-11,21161.0,25606.468493150685,-7173.53121963602,2728.0627264853347
2015-01-12,13968.0,25575.94794520548,-7753.2492454609355,-3854.6986997445447
