store,item,week_start,actual_units,forecast_units,daily_error_std,safety_stock_units,target_units,stockout_units,overstock_units,stockout_cost,holding_cost,excess_inventory_value,reorder_cost,total_operating_cost,model
3,3,2017-12-25,235,270.0,12.712461015635657,55.323023993678426,325.3230239936784,0.0,90.32302399367842,0.0,1.1259445456746215,469.67972476712777,35.0,36.12594454567462,seasonal_naive
3,4,2017-09-25,23,31.0,9.206942892185838,40.06745207763809,71.06745207763808,0.0,48.06745207763808,0.0,0.5991970053513789,249.95075080371802,35.0,35.59919700535138,seasonal_naive
3,4,2017-10-02,188,181.0,9.206942892185838,40.06745207763809,221.06745207763808,0.0,33.06745207763808,0.0,0.4122107039815158,171.95075080371802,35.0,35.412210703981515,seasonal_naive
3,4,2017-10-09,223,182.0,9.206942892185838,40.06745207763809,222.06745207763808,0.9325479223619197,0.0,2.611134182613375,0.0,0.0,35.0,37.61113418261338,seasonal_naive
3,4,2017-10-16,170,188.0,9.206942892185838,40.06745207763809,228.06745207763808,0.0,58.06745207763808,0.0,0.7238545395979542,301.95075080371805,35.0,35.72385453959795,seasonal_naive
3,4,2017-10-23,200,161.0,9.206942892185838,40.06745207763809,201.06745207763808,0.0,1.0674520776380803,0.0,0.0133065943924747,5.550750803718017,35.0,35.013306594392475,seasonal_naive
3,4,2017-10-30,192,206.0,9.206942892185838,40.06745207763809,246.06745207763808,0.0,54.06745207763808,0.0,0.6739915258993241,281.15075080371804,35.0,35.673991525899325,seasonal_naive
3,4,2017-11-06,226,210.0,9.206942892185838,40.06745207763809,250.06745207763808,0.0,24.06745207763808,0.0,0.300018923159598,125.15075080371803,35.0,35.3000189231596,seasonal_naive
3,4,2017-11-13,196,195.0,9.206942892185838,40.06745207763809,235.06745207763808,0.0,39.06745207763808,0.0,0.48700522452946104,203.150750803718,35.0,35.48700522452946,seasonal_naive
3,4,2017-11-20,187,202.0,9.206942892185838,40.06745207763809,242.06745207763808,0.0,55.06745207763808,0.0,0.6864572793239816,286.35075080371803,35.0,35.68645727932398,seasonal_naive
3,4,2017-11-27,182,163.0,9.206942892185838,40.06745207763809,203.06745207763808,0.0,21.06745207763808,0.0,0.26262166288562544,109.55075080371802,35.0,35.26262166288563,seasonal_naive
3,4,2017-12-04,165,149.0,9.206942892185838,40.06745207763809,189.06745207763808,0.0,24.06745207763808,0.0,0.300018923159598,125.15075080371803,35.0,35.3000189231596,seasonal_naive
3,4,2017-12-11,139,149.0,9.206942892185838,40.06745207763809,189.06745207763808,0.0,50.06745207763808,0.0,0.624128512200694,260.35075080371803,35.0,35.62412851220069,seasonal_naive
3,4,2017-12-18,133,152.0,9.206942892185838,40.06745207763809,192.06745207763808,0.0,59.06745207763808,0.0,0.7363202930226117,307.15075080371804,35.0,35.736320293022615,seasonal_naive
3,4,2017-12-25,149,126.0,9.206942892185838,40.06745207763809,166.06745207763808,0.0,17.06745207763808,0.0,0.21275864918699525,88.75075080371802,35.0,35.212758649186995,seasonal_naive
3,5,2017-09-25,31,29.0,6.855619754399561,29.834790895145808,58.83479089514581,0.0,27.834790895145808,0.0,0.34698163992579023,144.7409126547582,35.0,35.346981639925794,seasonal_naive
3,5,2017-10-02,158,133.0,6.855619754399561,29.834790895145808,162.8347908951458,0.0,4.834790895145801,0.0,0.060269311158666836,25.140912654758164,35.0,35.06026931115867,seasonal_naive
3,5,2017-10-09,158,164.0,6.855619754399561,29.834790895145808,193.8347908951458,0.0,35.8347908951458,0.0,0.44670766732305045,186.34091265475817,35.0,35.446707667323054,seasonal_naive
3,5,2017-10-16,180,147.0,6.855619754399561,29.834790895145808,176.8347908951458,3.165209104854199,0.0,8.862585493591757,0.0,0.0,35.0,43.86258549359176,seasonal_naive
3,5,2017-10-23,174,156.0,6.855619754399561,29.834790895145808,185.8347908951458,0.0,11.834790895145801,0.0,0.14752958513126957,61.540912654758166,35.0,35.14752958513127,seasonal_naive
3,5,2017-10-30,152,163.0,6.855619754399561,29.834790895145808,192.8347908951458,0.0,40.8347908951458,0.0,0.5090364344463382,212.34091265475817,35.0,35.50903643444634,seasonal_naive
3,5,2017-11-06,175,152.0,6.855619754399561,29.834790895145808,181.8347908951458,0.0,6.834790895145801,0.0,0.0852008180079819,35.540912654758166,35.0,35.08520081800798,seasonal_naive
3,5,2017-11-13,165,190.0,6.855619754399561,29.834790895145808,219.8347908951458,0.0,54.8347908951458,0.0,0.6835569823915436,285.14091265475815,35.0,35.68355698239154,seasonal_naive
3,5,2017-11-20,169,202.0,6.855619754399561,29.834790895145808,231.8347908951458,0.0,62.8347908951458,0.0,0.7832830097888038,326.7409126547582,35.0,35.7832830097888,seasonal_naive
3,5,2017-11-27,169,142.0,6.855619754399561,29.834790895145808,171.8347908951458,0.0,2.834790895145801,0.0,0.035337804309351774,14.740912654758166,35.0,35.03533780430935,seasonal_naive
3,5,2017-12-04,147,119.0,6.855619754399561,29.834790895145808,148.8347908951458,0.0,1.834790895145801,0.0,0.022872050884694232,9.540912654758165,35.0,35.02287205088469,seasonal_naive
3,5,2017-12-11,127,128.0,6.855619754399561,29.834790895145808,157.8347908951458,0.0,30.8347908951458,0.0,0.3843789001997628,160.34091265475817,35.0,35.38437890019976,seasonal_naive
3,5,2017-12-18,130,110.0,6.855619754399561,29.834790895145808,139.8347908951458,0.0,9.834790895145801,0.0,0.12259807828195451,51.14091265475817,35.0,35.12259807828195,seasonal_naive
3,5,2017-12-25,138,98.0,6.855619754399561,29.834790895145808,127.8347908951458,10.165209104854199,0.0,28.462585493591757,0.0,0.0,35.0,63.46258549359176,seasonal_naive
3,6,2017-09-25,98,93.0,17.011842085497427,74.03338713999452,167.03338713999452,0.0,69.03338713999452,0.0,0.8605531821560961,358.9736131279715,35.0,35.860553182156096,seasonal_naive
3,6,2017-10-02,515,524.0,17.011842085497427,74.03338713999452,598.0333871399945,0.0,83.03338713999449,0.0,1.035073730101301,431.7736131279714,35.0,36.0350737301013,seasonal_naive
3,6,2017-10-09,534,515.0,17.011842085497427,74.03338713999452,589.0333871399945,0.0,55.03338713999449,0.0,0.6860326342108903,286.17361312797135,35.0,35.68603263421089,seasonal_naive
3,6,2017-10-16,521,504.0,17.011842085497427,74.03338713999452,578.0333871399945,0.0,57.03338713999449,0.0,0.7109641410602052,296.5736131279713,35.0,35.7109641410602,seasonal_naive
3,6,2017-10-23,464,515.0,17.011842085497427,74.03338713999452,589.0333871399945,0.0,125.03338713999449,0.0,1.5586353739369176,650.1736131279714,35.0,36.558635373936916,seasonal_naive
3,6,2017-10-30,548,561.0,17.011842085497427,74.03338713999452,635.0333871399945,0.0,87.03338713999449,0.0,1.0849367437999313,452.5736131279713,35.0,36.08493674379993,seasonal_naive
3,6,2017-11-06,517,526.0,17.011842085497427,74.03338713999452,600.0333871399945,0.0,83.03338713999449,0.0,1.035073730101301,431.7736131279714,35.0,36.0350737301013,seasonal_naive
3,6,2017-11-13,549,541.0,17.011842085497427,74.03338713999452,615.0333871399945,0.0,66.03338713999449,0.0,0.8231559218821232,343.37361312797134,35.0,35.823155921882126,seasonal_naive
3,6,2017-11-20,581,495.0,17.011842085497427,74.03338713999452,569.0333871399945,11.966612860005512,0.0,33.50651600801543,0.0,0.0,35.0,68.50651600801544,seasonal_naive
3,6,2017-11-27,466,449.0,17.011842085497427,74.03338713999452,523.0333871399945,0.0,57.03338713999449,0.0,0.7109641410602052,296.5736131279713,35.0,35.7109641410602,seasonal_naive
3,6,2017-12-04,404,382.0,17.011842085497427,74.03338713999452,456.0333871399945,0.0,52.03338713999449,0.0,0.6486353739369177,270.5736131279713,35.0,35.64863537393692,seasonal_naive
3,6,2017-12-11,399,399.0,17.011842085497427,74.03338713999452,473.0333871399945,0.0,74.03338713999449,0.0,0.9228819492793834,384.97361312797136,35.0,35.922881949279386,seasonal_naive
3,6,2017-12-18,402,340.0,17.011842085497427,74.03338713999452,414.0333871399945,0.0,12.033387139994488,0.0,0.15000523695061624,62.57361312797134,35.0,35.15000523695062,seasonal_naive
3,6,2017-12-25,380,330.0,17.011842085497427,74.03338713999452,404.0333871399945,0.0,24.03338713999449,0.0,0.2995942780465067,124.97361312797135,35.0,35.299594278046506,seasonal_naive
3,7,2017-09-25,70,71.0,14.107476847758193,61.393956620897754,132.39395662089777,0.0,62.39395662089777,0.0,0.77778767842489,324.4485744286684,35.0,35.77778767842489,seasonal_naive
3,7,2017-10-02,524,477.0,14.107476847758193,61.393956620897754,538.3939566208977,0.0,14.393956620897711,0.0,0.17943151404132765,74.8485744286681,35.0,35.179431514041326,seasonal_naive
3,7,2017-10-09,509,491.0,14.107476847758193,61.393956620897754,552.3939566208977,0.0,43.39395662089771,0.0,0.5409383633563961,225.6485744286681,35.0,35.540938363356396,seasonal_naive
3,7,2017-10-16,557,500.0,14.107476847758193,61.393956620897754,561.3939566208977,0.0,4.393956620897711,0.0,0.0547739797947523,22.848574428668098,35.0,35.05477397979475,seasonal_naive
3,7,2017-10-23,473,530.0,14.107476847758193,61.393956620897754,591.3939566208977,0.0,118.39395662089771,0.0,1.4758698702057114,615.6485744286681,35.0,36.47586987020571,seasonal_naive
3,7,2017-10-30,525,528.0,14.107476847758193,61.393956620897754,589.3939566208977,0.0,64.39395662089771,0.0,0.8027191852742044,334.8485744286681,35.0,35.802719185274206,seasonal_naive
3,7,2017-11-06,564,535.0,14.107476847758193,61.393956620897754,596.3939566208977,0.0,32.39395662089771,0.0,0.4038150756851633,168.4485744286681,35.0,35.403815075685166,seasonal_naive
3,7,2017-11-13,574,564.0,14.107476847758193,61.393956620897754,625.3939566208977,0.0,51.39395662089771,0.0,0.6406643907536564,267.2485744286681,35.0,35.640664390753656,seasonal_naive
3,7,2017-11-20,564,524.0,14.107476847758193,61.393956620897754,585.3939566208977,0.0,21.39395662089771,0.0,0.2666917880139304,111.2485744286681,35.0,35.26669178801393,seasonal_naive
3,7,2017-11-27,461,453.0,14.107476847758193,61.393956620897754,514.3939566208977,0.0,53.39395662089771,0.0,0.6655958976029716,277.6485744286681,35.0,35.66559589760297,seasonal_naive
3,7,2017-12-04,394,394.0,14.107476847758193,61.393956620897754,455.39395662089777,0.0,61.39395662089777,0.0,0.7653219250002324,319.2485744286684,35.0,35.76532192500023,seasonal_naive
3,7,2017-12-11,410,400.0,14.107476847758193,61.393956620897754,461.39395662089777,0.0,51.39395662089777,0.0,0.6406643907536571,267.2485744286684,35.0,35.640664390753656,seasonal_naive
3,7,2017-12-18,410,378.0,14.107476847758193,61.393956620897754,439.39395662089777,0.0,29.393956620897768,0.0,0.3664178154111914,152.8485744286684,35.0,35.36641781541119,seasonal_naive
3,7,2017-12-25,394,351.0,14.107476847758193,61.393956620897754,412.39395662089777,0.0,18.393956620897768,0.0,0.2292945277399585,95.6485744286684,35.0,35.22929452773996,seasonal_naive
3,8,2017-09-25,118,122.0,19.708006454094967,85.76675378484508,207.7667537848451,0.0,89.7667537848451,0.0,1.1190102184138224,466.7871196811945,35.0,36.11901021841382,seasonal_naive
3,8,2017-10-02,683,668.0,19.708006454094967,85.76675378484508,753.766753784845,0.0,70.76675378484504,0.0,0.8821609033453286,367.9871196811942,35.0,35.88216090334533,seasonal_naive
3,8,2017-10-09,692,610.0,19.708006454094967,85.76675378484508,695.766753784845,0.0,3.7667537848450365,0.0,0.04695542389327375,19.587119681194192,35.0,35.04695542389327,seasonal_naive
3,8,2017-10-16,650,642.0,19.708006454094967,85.76675378484508,727.766753784845,0.0,77.76675378484504,0.0,0.9694211773179313,404.3871196811942,35.0,35.96942117731793,seasonal_naive
3,8,2017-10-23,666,684.0,19.708006454094967,85.76675378484508,769.766753784845,0.0,103.76675378484504,0.0,1.2935307663590274,539.5871196811942,35.0,36.29353076635903,seasonal_naive
3,8,2017-10-30,709,676.0,19.708006454094967,85.76675378484508,761.766753784845,0.0,52.76675378484504,0.0,0.657777341701493,274.3871196811942,35.0,35.65777734170149,seasonal_naive
3,8,2017-11-06,750,696.0,19.708006454094967,85.76675378484508,781.766753784845,0.0,31.766753784845037,0.0,0.3959965197836848,165.1871196811942,35.0,35.39599651978369,seasonal_naive
3,8,2017-11-13,718,718.0,19.708006454094967,85.76675378484508,803.766753784845,0.0,85.76675378484504,0.0,1.0691472047151915,445.9871196811942,35.0,36.06914720471519,seasonal_naive
3,8,2017-11-20,740,643.0,19.708006454094967,85.76675378484508,728.766753784845,11.233246215154963,0.0,31.453089402433896,0.0,0.0,35.0,66.4530894024339,seasonal_naive
3,8,2017-11-27,644,595.0,19.708006454094967,85.76675378484508,680.766753784845,0.0,36.76675378484504,0.0,0.45832528690697244,191.1871196811942,35.0,35.45832528690697,seasonal_naive
3,8,2017-12-04,502,492.0,19.708006454094967,85.76675378484508,577.766753784845,0.0,75.76675378484504,0.0,0.9444896704686163,393.9871196811942,35.0,35.94448967046861,seasonal_naive
3,8,2017-12-11,566,537.0,19.708006454094967,85.76675378484508,622.766753784845,0.0,56.76675378484504,0.0,0.707640355400123,295.1871196811942,35.0,35.70764035540012,seasonal_naive
3,8,2017-12-18,498,494.0,19.708006454094967,85.76675378484508,579.766753784845,0.0,81.76675378484504,0.0,1.0192841910165615,425.1871196811942,35.0,36.01928419101656,seasonal_naive
3,8,2017-12-25,490,524.0,19.708006454094967,85.76675378484508,609.766753784845,0.0,119.76675378484504,0.0,1.4929828211535479,622.7871196811942,35.0,36.49298282115355,seasonal_naive
3,9,2017-09-25,71,60.0,15.617272097544852,67.964394770266,127.964394770266,0.0,56.964394770266,0.0,0.7101040991909872,296.2148528053832,35.0,35.710104099190985,seasonal_naive
3,9,2017-10-02,426,423.0,15.617272097544852,67.964394770266,490.964394770266,0.0,64.96439477026598,0.0,0.8098301265882473,337.8148528053831,35.0,35.809830126588245,seasonal_naive
3,9,2017-10-09,426,478.0,15.617272097544852,67.964394770266,545.964394770266,0.0,119.96439477026604,0.0,1.4954465649444124,623.8148528053835,35.0,36.495446564944416,seasonal_naive
3,9,2017-10-16,433,449.0,15.617272097544852,67.964394770266,516.964394770266,0.0,83.96439477026604,0.0,1.046679441656741,436.6148528053834,35.0,36.04667944165674,seasonal_naive
3,9,2017-10-23,448,440.0,15.617272097544852,67.964394770266,507.964394770266,0.0,59.96439477026598,0.0,0.7475013594649595,311.8148528053831,35.0,35.74750135946496,seasonal_naive
3,9,2017-10-30,463,436.0,15.617272097544852,67.964394770266,503.964394770266,0.0,40.96439477026598,0.0,0.5106520443964664,213.01485280538313,35.0,35.510652044396465,seasonal_naive
3,9,2017-11-06,471,441.0,15.617272097544852,67.964394770266,508.964394770266,0.0,37.96439477026598,0.0,0.4732547841224938,197.4148528053831,35.0,35.473254784122496,seasonal_naive
3,9,2017-11-13,455,463.0,15.617272097544852,67.964394770266,530.964394770266,0.0,75.96439477026604,0.0,0.9469534142594809,395.01485280538344,35.0,35.94695341425948,seasonal_naive
3,9,2017-11-20,471,499.0,15.617272097544852,67.964394770266,566.964394770266,0.0,95.96439477026604,0.0,1.1962684827526315,499.01485280538344,35.0,36.19626848275263,seasonal_naive
3,9,2017-11-27,412,394.0,15.617272097544852,67.964394770266,461.964394770266,0.0,49.96439477026598,0.0,0.6228438252183842,259.8148528053831,35.0,35.62284382521838,seasonal_naive
3,9,2017-12-04,346,330.0,15.617272097544852,67.964394770266,397.964394770266,0.0,51.96439477026598,0.0,0.6477753320676992,270.21485280538315,35.0,35.6477753320677,seasonal_naive
3,9,2017-12-11,378,338.0,15.617272097544852,67.964394770266,405.964394770266,0.0,27.964394770265983,0.0,0.34859724987591845,145.4148528053831,35.0,35.348597249875915,seasonal_naive
3,9,2017-12-18,340,344.0,15.617272097544852,67.964394770266,411.964394770266,0.0,71.96439477026598,0.0,0.8970904005608501,374.21485280538315,35.0,35.89709040056085,seasonal_naive
3,9,2017-12-25,359,362.0,15.617272097544852,67.964394770266,429.964394770266,0.0,70.96439477026598,0.0,0.8846246471361925,369.0148528053831,35.0,35.88462464713619,seasonal_naive
3,10,2017-09-25,119,115.0,17.34044043105735,75.46340561818968,190.46340561818968,0.0,71.46340561818968,0.0,0.8908451933226386,371.60970921458636,35.0,35.89084519332264,seasonal_naive
3,10,2017-10-02,648,668.0,17.34044043105735,75.46340561818968,743.4634056181897,0.0,95.46340561818965,0.0,1.190023275514419,496.4097092145862,35.0,36.19002327551442,seasonal_naive
3,10,2017-10-09,703,607.0,17.34044043105735,75.46340561818968,682.4634056181897,20.536594381810346,0.0,57.502464269068966,0.0,0.0,35.0,92.50246426906897,seasonal_naive
3,10,2017-10-16,678,652.0,17.34044043105735,75.46340561818968,727.4634056181897,0.0,49.463405618189654,0.0,0.6165986179801725,257.2097092145862,35.0,35.61659861798017,seasonal_naive
3,10,2017-10-23,616,610.0,17.34044043105735,75.46340561818968,685.4634056181897,0.0,69.46340561818965,0.0,0.8659136864733231,361.2097092145862,35.0,35.86591368647332,seasonal_naive
3,10,2017-10-30,686,678.0,17.34044043105735,75.46340561818968,753.4634056181897,0.0,67.46340561818965,0.0,0.8409821796240081,350.80970921458623,35.0,35.84098217962401,seasonal_naive
3,10,2017-11-06,670,682.0,17.34044043105735,75.46340561818968,757.4634056181897,0.0,87.46340561818965,0.0,1.090297248117159,454.80970921458623,35.0,36.09029724811716,seasonal_naive
3,10,2017-11-13,669,656.0,17.34044043105735,75.46340561818968,731.4634056181897,0.0,62.463405618189654,0.0,0.7786534125007204,324.80970921458623,35.0,35.778653412500724,seasonal_naive
3,10,2017-11-20,699,679.0,17.34044043105735,75.46340561818968,754.4634056181897,0.0,55.463405618189654,0.0,0.6913931385281177,288.4097092145862,35.0,35.69139313852812,seasonal_naive
3,10,2017-11-27,654,595.0,17.34044043105735,75.46340561818968,670.4634056181897,0.0,16.463405618189654,0.0,0.20522875496647378,85.6097092145862,35.0,35.20522875496648,seasonal_naive
3,10,2017-12-04,471,497.0,17.34044043105735,75.46340561818968,572.4634056181897,0.0,101.46340561818965,0.0,1.264817796062364,527.6097092145862,35.0,36.26481779606237,seasonal_naive
3,10,2017-12-11,528,433.0,17.34044043105735,75.46340561818968,508.46340561818965,19.536594381810346,0.0,54.70246426906897,0.0,0.0,35.0,89.70246426906897,seasonal_naive
3,10,2017-12-18,522,497.0,17.34044043105735,75.46340561818968,572.4634056181897,0.0,50.463405618189654,0.0,0.62906437140483,262.4097092145862,35.0,35.62906437140483,seasonal_naive
3,10,2017-12-25,414,464.0,17.34044043105735,75.46340561818968,539.4634056181897,0.0,125.46340561818965,0.0,1.5639958782541452,652.4097092145862,35.0,36.56399587825415,seasonal_naive
3,11,2017-09-25,108,110.0,17.816883906175477,77.53682741851398,187.53682741851398,0.0,79.53682741851398,0.0,0.9914864787787361,413.5915025762727,35.0,35.99148647877874,seasonal_naive
3,11,2017-10-02,641,586.0,17.816883906175477,77.53682741851398,663.536827418514,0.0,22.536827418514008,0.0,0.2809385335732569,117.19150257627284,35.0,35.280938533573256,seasonal_naive
3,11,2017-10-09,613,602.0,17.816883906175477,77.53682741851398,679.536827418514,0.0,66.53682741851401,0.0,0.8294316842581885,345.99150257627286,35.0,35.82943168425819,seasonal_naive
3,11,2017-10-16,617,546.0,17.816883906175477,77.53682741851398,623.536827418514,0.0,6.536827418514008,0.0,0.08148647877873627,33.99150257627284,35.0,35.081486478778736,seasonal_naive
3,11,2017-10-23,637,591.0,17.816883906175477,77.53682741851398,668.536827418514,0.0,31.536827418514008,0.0,0.39313031439517465,163.99150257627284,35.0,35.39313031439517,seasonal_naive
3,11,2017-10-30,633,597.0,17.816883906175477,77.53682741851398,674.536827418514,0.0,41.53682741851401,0.0,0.51778784864175,215.99150257627284,35.0,35.51778784864175,seasonal_naive
3,11,2017-11-06,673,595.0,17.816883906175477,77.53682741851398,672.536827418514,0.46317258148599194,0.0,1.2968832281607774,0.0,0.0,35.0,36.29688322816078,seasonal_naive
3,11,2017-11-13,660,622.0,17.816883906175477,77.53682741851398,699.536827418514,0.0,39.53682741851401,0.0,0.4928563417924349,205.59150257627286,35.0,35.49285634179243,seasonal_naive
3,11,2017-11-20,660,587.0,17.816883906175477,77.53682741851398,664.536827418514,0.0,4.536827418514008,0.0,0.056554971929421195,23.59150257627284,35.0,35.05655497192942,seasonal_naive
3,11,2017-11-27,559,535.0,17.816883906175477,77.53682741851398,612.536827418514,0.0,53.53682741851401,0.0,0.6673768897376404,278.39150257627284,35.0,35.66737688973764,seasonal_naive
3,11,2017-12-04,435,435.0,17.816883906175477,77.53682741851398,512.536827418514,0.0,77.53682741851401,0.0,0.9665549719294212,403.19150257627285,35.0,35.96655497192942,seasonal_naive
3,11,2017-12-11,454,436.0,17.816883906175477,77.53682741851398,513.536827418514,0.0,59.53682741851401,0.0,0.7421714102855856,309.59150257627283,35.0,35.742171410285586,seasonal_naive
3,11,2017-12-18,491,437.0,17.816883906175477,77.53682741851398,514.536827418514,0.0,23.536827418514008,0.0,0.2934042869979143,122.39150257627284,35.0,35.29340428699791,seasonal_naive
3,11,2017-12-25,517,454.0,17.816883906175477,77.53682741851398,531.536827418514,0.0,14.536827418514008,0.0,0.18121250617599655,75.59150257627284,35.0,35.181212506175996,seasonal_naive
3,12,2017-09-25,90,84.0,19.565502466469102,85.14659443749889,169.1465944374989,0.0,79.14659443749889,0.0,0.9866219306592328,411.5622910749942,35.0,35.98662193065923,seasonal_naive
3,12,2017-10-02,575,618.0,19.565502466469102,85.14659443749889,703.1465944374988,0.0,128.14659443749883,0.0,1.5974438484674514,666.362291074994,35.0,36.59744384846745,seasonal_naive
3,12,2017-10-09,622,565.0,19.565502466469102,85.14659443749889,650.1465944374988,0.0,28.146594437498834,0.0,0.35086850600169783,146.36229107499395,35.0,35.350868506001696,seasonal_naive
3,12,2017-10-16,610,551.0,19.565502466469102,85.14659443749889,636.1465944374988,0.0,26.146594437498834,0.0,0.3259369991523827,135.96229107499394,35.0,35.32593699915238,seasonal_naive
3,12,2017-10-23,617,621.0,19.565502466469102,85.14659443749889,706.1465944374988,0.0,89.14659443749883,0.0,1.1112794649058075,463.56229107499394,35.0,36.111279464905806,seasonal_naive
3,12,2017-10-30,612,576.0,19.565502466469102,85.14659443749889,661.1465944374988,0.0,49.146594437498834,0.0,0.6126493279195061,255.56229107499394,35.0,35.612649327919506,seasonal_naive
3,12,2017-11-06,650,632.0,19.565502466469102,85.14659443749889,717.1465944374988,0.0,67.14659443749883,0.0,0.8370328895633417,349.16229107499396,35.0,35.83703288956334,seasonal_naive
3,12,2017-11-13,682,638.0,19.565502466469102,85.14659443749889,723.1465944374988,0.0,41.146594437498834,0.0,0.5129233005222458,213.96229107499394,35.0,35.512923300522246,seasonal_naive
3,12,2017-11-20,635,646.0,19.565502466469102,85.14659443749889,731.1465944374988,0.0,96.14659443749883,0.0,1.1985397388784103,499.96229107499397,35.0,36.19853973887841,seasonal_naive
3,12,2017-11-27,600,562.0,19.565502466469102,85.14659443749889,647.1465944374988,0.0,47.146594437498834,0.0,0.587717821070191,245.16229107499393,35.0,35.58771782107019,seasonal_naive
3,12,2017-12-04,462,457.0,19.565502466469102,85.14659443749889,542.1465944374988,0.0,80.14659443749883,0.0,0.9990876840838896,416.7622910749939,35.0,35.99908768408389,seasonal_naive
3,12,2017-12-11,488,439.0,19.565502466469102,85.14659443749889,524.1465944374988,0.0,36.146594437498834,0.0,0.45059453339895805,187.96229107499394,35.0,35.450594533398956,seasonal_naive
3,12,2017-12-18,454,479.0,19.565502466469102,85.14659443749889,564.1465944374988,0.0,110.14659443749883,0.0,1.3730602868236157,572.762291074994,35.0,36.373060286823616,seasonal_naive
3,12,2017-12-25,493,440.0,19.565502466469102,85.14659443749889,525.1465944374988,0.0,32.146594437498834,0.0,0.40073151970032794,167.16229107499393,35.0,35.40073151970033,seasonal_naive
3,13,2017-09-25,126,115.0,23.68822213953314,103.08814950788249,218.0881495078825,0.0,92.08814950788249,0.0,1.1479481650982613,478.858377440989,35.0,36.14794816509826,seasonal_naive
3,13,2017-10-02,720,685.0,23.68822213953314,103.08814950788249,788.0881495078825,0.0,68.08814950788246,0.0,0.84877008290648,354.0583774409888,35.0,35.84877008290648,seasonal_naive
3,13,2017-10-09,704,724.0,23.68822213953314,103.08814950788249,827.0881495078825,0.0,123.08814950788246,0.0,1.5343865212626446,640.0583774409888,35.0,36.53438652126265,seasonal_naive
3,13,2017-10-16,749,696.0,23.68822213953314,103.08814950788249,799.0881495078825,0.0,50.08814950788246,0.0,0.6243865212626445,260.45837744098884,35.0,35.62438652126264,seasonal_naive
3,13,2017-10-23,739,688.0,23.68822213953314,103.08814950788249,791.0881495078825,0.0,52.08814950788246,0.0,0.6493180281119595,270.8583774409888,35.0,35.649318028111956,seasonal_naive
3,13,2017-10-30,795,701.0,23.68822213953314,103.08814950788249,804.0881495078825,0.0,9.088149507882463,0.0,0.11329063085168552,47.25837744098881,35.0,35.11329063085169,seasonal_naive
3,13,2017-11-06,781,767.0,23.68822213953314,103.08814950788249,870.0881495078825,0.0,89.08814950788246,0.0,1.1105509048242883,463.2583774409888,35.0,36.11055090482429,seasonal_naive
3,13,2017-11-13,774,737.0,23.68822213953314,103.08814950788249,840.0881495078825,0.0,66.08814950788246,0.0,0.823838576057165,343.65837744098883,35.0,35.82383857605716,seasonal_naive
3,13,2017-11-20,804,770.0,23.68822213953314,103.08814950788249,873.0881495078825,0.0,69.08814950788246,0.0,0.8612358363311375,359.2583774409888,35.0,35.86123583633114,seasonal_naive
3,13,2017-11-27,722,668.0,23.68822213953314,103.08814950788249,771.0881495078825,0.0,49.08814950788246,0.0,0.611920767837987,255.25837744098882,35.0,35.61192076783799,seasonal_naive
3,13,2017-12-04,571,551.0,23.68822213953314,103.08814950788249,654.0881495078825,0.0,83.08814950788246,0.0,1.035756384276343,432.0583774409888,35.0,36.03575638427634,seasonal_naive
3,13,2017-12-11,568,526.0,23.68822213953314,103.08814950788249,629.0881495078825,0.0,61.08814950788246,0.0,0.7615098089338773,317.65837744098883,35.0,35.76150980893388,seasonal_naive
3,13,2017-12-18,592,584.0,23.68822213953314,103.08814950788249,687.0881495078825,0.0,95.08814950788246,0.0,1.1853454253722335,494.45837744098884,35.0,36.18534542537223,seasonal_naive
3,13,2017-12-25,606,533.0,23.68822213953314,103.08814950788249,636.0881495078825,0.0,30.088149507882463,0.0,0.3750714527694938,156.4583774409888,35.0,35.3750714527695,seasonal_naive
3,14,2017-09-25,96,71.0,15.003021673671585,65.29125454224315,136.29125454224317,0.0,40.291254542243166,0.0,0.5022608442937162,209.51452361966446,35.0,35.502260844293716,seasonal_naive
3,14,2017-10-02,548,484.0,15.003021673671585,65.29125454224315,549.2912545422431,0.0,1.2912545422431094,0.0,0.01609646073207164,6.7145236196641696,35.0,35.01609646073207,seasonal_naive
3,14,2017-10-09,485,507.0,15.003021673671585,65.29125454224315,572.2912545422431,0.0,87.29125454224311,0.0,1.0881512552526196,453.9145236196642,35.0,36.08815125525262,seasonal_naive
3,14,2017-10-16,549,501.0,15.003021673671585,65.29125454224315,566.2912545422431,0.0,17.29125454224311,0.0,0.2155485155265922,89.91452361966417,35.0,35.21554851552659,seasonal_naive
3,14,2017-10-23,494,465.0,15.003021673671585,65.29125454224315,530.2912545422431,0.0,36.29125454224311,0.0,0.45239783059508537,188.71452361966416,35.0,35.45239783059508,seasonal_naive
3,14,2017-10-30,572,532.0,15.003021673671585,65.29125454224315,597.2912545422431,0.0,25.29125454224311,0.0,0.3152745429238525,131.51452361966417,35.0,35.31527454292385,seasonal_naive
3,14,2017-11-06,567,487.0,15.003021673671585,65.29125454224315,552.2912545422431,14.70874545775689,0.0,41.18448728171929,0.0,0.0,35.0,76.1844872817193,seasonal_naive
3,14,2017-11-13,559,556.0,15.003021673671585,65.29125454224315,621.2912545422431,0.0,62.29125454224311,0.0,0.7765074196361813,323.9145236196642,35.0,35.77650741963618,seasonal_naive
